Id,Text,Target
2.86E+17,My life>>> I stay in a good mood,1
2.90E+17,My lifee blows,0
2.90E+17,My life's a complete joke,0
2.90E+17,My lifes boring man,0
2.85E+17,my life's boring too! Hahaha <3,0
2.90E+17,My life's complete,1
2.85E+17,My Lifes Going down Rn,0
2.90E+17,my lifes so boring its funny,0
2.85E+17,My life's weird as shit on dxm haha,0
2.86E+17,My love life is a mess,0
2.90E+17,my love life is non existent,0
2.90E+17,My mom and I have the best relationship.,1
2.86E+17,my mom thinks im awesome,1
2.90E+17,My name is Audrey and I love my life,1
2.85E+17,My new Levi's. I'm in love!,1
2.86E+17,My philosophy on life is awesome,1
2.90E+17,"My plan to succeed is simple. I have my short term goals and long term goals, and I'll complete every goal I set for myself",1
2.90E+17,My Relationship/Love Life Is Doing Just Fine! Great Actually! __________,1
2.85E+17,My sad sad life. http://t.co/kCFEIv1D,0
2.90E+17,My securities in life all have REAL love,1
2.90E+17,"My self-esteem is sooo low...I am such a wreck and a waste of space....I need some break from life, life sucks, #takemenow""",0
2.86E+17,my so called life is such a beautiful show *tears,1
2.90E+17,My social life is shit,0
2.90E+17,My social life is so shit,0
2.86E+17,my sweet life,1
2.90E+17,My tattoo says Blessed cause I truly am blessed,1
2.90E+17,My teacher thinks I'm stressed ahahahahahahahhahahahahhahaahaha,0
2.85E+17,My thoughts of suicide get worse every night,0
2.90E+17,My twitter life is so sad bruh i got no followers smh that's why I like Instagram way better I'm famous on that shit😎 Lol,0
2.90E+17,My whole entire life is just flipping upside down this year,0
2.86E+17,my whole life feels like a dream.,1
2.85E+17,my whole life is a fat girl problem,0
2.90E+17,My whole life is a fucking nightmare,0
2.90E+17,My whole life is falling apart,0
2.85E+17,My whole life is irrelevant,0
2.85E+17,My whole life is one big complicated mess.. Great stuff,0
2.86E+17,my whole life is one big mess,0
2.86E+17,MY WHOLE LIFE WAS A FUCKING LIE,0
2.86E+17,My year was perfect. Pretty amazing people have come into my life. I wouldn't change a single thing,1
2.86E+17,na ha I'm good,1
2.85E+17,Na I'm good,1
2.86E+17,na I'm good,1
2.85E+17,Na n/a....I'm good,1
2.85E+17,naa I'm good,1
2.86E+17,Naa i'm good,1
2.90E+17,"nah , I'm good",1
2.86E+17,Nah but I'm having fun tho,1
2.85E+17,nah I just don't feel good ',0
2.90E+17,Nah I know im nothing to u,0
2.85E+17,nah I'm good,1
2.90E+17,nah I'm good,1
2.90E+17,nah I'm good,1
2.90E+17,nah I'm good,1
2.90E+17,nah I'm good,1
2.90E+17,Nah I'm good,1
2.90E+17,nah I'm good,1
2.90E+17,Nah I'm good,1
2.90E+17,nah I'm good,1
2.90E+17,Nah I'm good,1
2.90E+17,nah I'm good,1
2.90E+17,Nah I'm good,1
2.90E+17,nah i'm good,1
2.90E+17,nah i'm good,1
2.90E+17,nah i'm good,1
2.85E+17,Nah I'm good,1
2.85E+17,nah I'm good,1
2.85E+17,Nah i'm good,1
2.85E+17,nah I'm good,1
2.85E+17,Nah I'm good,1
2.85E+17,nah I'm good,1
2.85E+17,Nah I'm good,1
2.85E+17,nah I'm good,1
2.85E+17,nah I'm good,1
2.86E+17,nah I'm good,1
2.86E+17,nah I'm good,1
2.86E+17,nah I'm good,1
2.86E+17,nah I'm good,1
2.86E+17,nah I'm good,1
2.86E+17,nah I'm good,1
2.85E+17,nah I'm the best,1
2.85E+17,nah I'm well happy,1
2.85E+17,nah! I'm good,1
2.85E+17,"nah, I'm fine",1
2.86E+17,"Nah, I'm fine! ‚úåüèÉ",1
2.90E+17,"nah, I'm good",1
2.90E+17,"Nah, I'm good",1
2.90E+17,"nah, i'm good",1
2.85E+17,"nah, I'm good",1
2.86E+17,"Nah, I'm good",1
2.86E+17,"nah, I'm good",1
2.85E+17,"Nah, my life is boring",0
2.90E+17,Nah. I'm good,1
2.85E+17,Nah. I'm good,1
2.85E+17,nahh i'm good,1
2.85E+17,Nahh I'm good,1
2.85E+17,Nahh I'm good,1
2.86E+17,nahh I'm good,1
2.86E+17,"nahh, I'm good",1
2.86E+17,nahhh I'm good,1
2.85E+17,Nani stays I'm happy,1
2.85E+17,Naw I'm good,1
2.86E+17,Naw I'm good,1
2.90E+17,naw naw I'm a good boy! Lol,1
2.85E+17,"naw son, i'm good",1
2.90E+17,need a change in my life,0
2.85E+17,Need some new adjustments in my life,0
2.86E+17,"Needless to say, I have made some extraordinary friends this year though",1
2.86E+17,negative shit is the key to my life,0
2.85E+17,neither I'm perfectly fine,1
2.90E+17,Never been more miserable in my life,0
2.90E+17,Never been so happy in my life! #LoveMyLife,1
2.90E+17,Never been so hurt and sad in my whole life :( #this sucks,0
2.85E+17,Never have i ever been this sick in my life,0
2.90E+17,Never in my life felt pain like this :',0
2.85E+17,New changes in my life =) I'm so happy,1
2.85E+17,nice :)RT : I'm single i'm verry happy,1
2.90E+17,nigga I do what I want!!!!! 😒😒😒,1
2.85E+17,nigga nah. I'm terrible,0
2.85E+17,"Nigga, i'm fabulous",1
2.85E+17,nigger I am sad,0
2.85E+17,Nightmares make my life a living hell,0
2.86E+17,no because I am awesome,1
2.85E+17,no complaints I'm great,1
2.86E+17,no foo I'm good,1
2.90E+17,No good relationships No good people no good grades no good sleep... I even don't have a pet!  No good life,0
2.85E+17,no i am in love,1
2.85E+17,no I don't I'm perfect,1
2.86E+17,no i have the worst luck,0
2.90E+17,No idea what to wear or anything. My life is jst great,1
2.85E+17,no I'm a good girl,1
2.85E+17,no I'm fine,1
2.85E+17,no I'm good,1
2.85E+17,no I'm good,1
2.85E+17,No i'm good,1
2.85E+17,"no I'm Happy. What am I saying? I'm so fucking happy. All the time, I mean why the fuck shouldn't I be? I'm so fucking peachy",1
2.90E+17,NO IM NO ONE'S WIFE BUT OOOH I LOVE MY LIFE,1
2.85E+17,No I'm not :) I don't have friends,0
2.86E+17,No I'm not fat. I'm happy,1
2.85E+17,no I'm not happy,0
2.90E+17,"No I'm not lucky , I'm blessed. ( Al7mdallah",1
2.85E+17,No I'm Not Lucky I'm BLESSED,1
2.85E+17,No I'm not lucky I'm blessed,1
2.86E+17,No I'm not lucky I'm blessed,1
2.86E+17,No I'm not lucky I'm blessed,1
2.90E+17,"no I'm not lucky I'm blessed,yes",1
2.90E+17,"No I'm not Lucky, I'm blessed",1
2.85E+17,"No I'm not lucky, I'm blessed",1
2.86E+17,"No I'm not lucky, I'm blessed",1
2.86E+17,"No I'm not lucky, I'm blessed",1
2.85E+17,"No I'm not lucky, I'm blessed. YES",1
2.86E+17,"No I'm not lucky, I'm blessed. YES",1
2.85E+17,No I'm very good...,1
2.86E+17,no I'm very peaceful,1
2.86E+17,"No in not lucky, I'm blessed, yes",1
2.85E+17,No it's okay I'm fine,1
2.90E+17,"No lie, this is my life. #pathetic http://t.co/mhP0uaBD""",0
2.85E+17,No life i have,0
2.86E+17,"No looking back, I'm good",1
2.85E+17,"No matter how hard I try to stay positive and happy, it never lasts. Fucking hate the kind of person I am",0
2.86E+17,"No matter how much I complain, I really am content with my life",1
2.90E+17,No matter in what situation I'm in. I always feel blessed for all I have and every person that's in my life.   Truly blessed,1
2.90E+17,"No matter what happens, I'm always happy",1
2.90E+17,"No minus, i useless boy. HAHA",0
2.90E+17,No more Happiness for me.. I felt that i will feel happy this year but no.. Happiness is not in my Dictionary,0
2.85E+17,no my life is perfect,1
2.86E+17,No no I'm fine,1
2.86E+17,no no! I'm fine,1
2.90E+17,"No on fucking needs me, not even my mom so, lol at my shitty life",0
2.85E+17,No one can ever be a better me #blessed,1
2.86E+17,No seriously I suck,0
2.85E+17,"No seriously, I'm 20 today. Hate life",0
2.90E+17,"No wait, I hate myself",0
2.85E+17,"no way.., I'm good",1
2.85E+17,"no, I have stupid work",0
2.86E+17,"No, I'm no one's wife But, oh, I love my life",1
2.90E+17,"No, I'm not happy at all",0
2.90E+17,"No, I'm not lucky, I'm blessed! yesss _",1
2.85E+17,"no, it's because I'm great",1
2.86E+17,"no, no, and I'm sweet",1
2.85E+17,No... I'm a bad boy,0
2.85E+17,No...I'm a good girl Bari,1
2.90E+17,"Nobody said life would be easy. And for me, its as if life hates me.My life is as difficult as it could be. I'm struggling to keep my smile",0
2.90E+17,nope because my life is a joke,0
2.90E+17,nope I hate my life haha,0
2.86E+17,nope I'm fine,1
2.85E+17,nope I'm good,1
2.86E+17,nope I'm good,1
2.85E+17,Nope I'm having fun lol,1
2.85E+17,nope I'm just amazing,1
2.85E+17,nope I'm so boring,0
2.85E+17,"nope, I'm good",1
2.90E+17,"nope, my life sucks lol",0
2.85E+17,nope. I look just as gorgeous in real life,1
2.85E+17,nope. Too late. I'm ugly,0
2.86E+17,"Not Bad,  I'm Fine",1
2.90E+17,"Not enjoying feeling extremely bored and tired at the same time, but yeah guess that's my life.. #sucks #bored",0
2.85E+17,not even exaggerating or being a drama queen but my life is seriously shit lmao,0
2.90E+17,"Not even lying... If I could relive my life, start all over again... I would.... I'd change so many things",0
2.85E+17,not fair I'm not happy,0
2.85E+17,"Not going to make a new years resolution, i'm happy with my life the way it is",1
2.86E+17,"not good,my life is boring",0
2.85E+17,Not once since i have lived back in Tucson have I seen my old friends like I've wanted to Having no car no money no job No life It all sucks,0
2.85E+17,not really :) I'm fine,1
2.85E+17,"nothing , i  just dont feel good",0
2.85E+17,nothing because i'm the good boy in my school,1
2.86E+17,Nothing but a failure. I always have been. I always will be. I constantly let everyone down and I can never make anyone happy,0
2.90E+17,Nothing good ever happens to me,0
2.90E+17,nothing good ever happens to me. something always ruins it,0
2.85E+17,Nothing good has come of my life for years tho,0
2.90E+17,nothing i have no life lol,0
2.86E+17,nothing nothing I'm fine,1
2.85E+17,"nothing really, I have no life",0
2.90E+17,nothing to do. nobody to hang out with. my life sucks,0
2.85E+17,nothing to do.. no one to talk to.. fuck my life,0
2.86E+17,nothing!.Lol I have no life,0
2.86E+17,"Nothing, I'm fine",1
2.85E+17,Nothing:'( I'm fine :',1
2.90E+17,now i hate my life and myself,0
2.90E+17,Now i know why my life has been like this.. if i could change it i would and still rather struggle then have this feeling,0
2.85E+17,now i'm feel wanna go die so badly! but i will not suicide cos that's so damn uncool! so how i will die without suicide,0
2.90E+17,"now look at me, I'm fucking miserable",0
2.86E+17,Now ur in my life n I'm so fucking happy,1
2.90E+17,Np: I love my life - demarco,1
2.86E+17,numb all over i want to die,0
2.85E+17,Nvm i suck,0
2.85E+17,Nvm I'm good,1
2.90E+17,Nvm la I gain more good in my life perhaps,1
2.85E+17,"Nvm, I'm good",1
2.85E+17,NYE  I CANNOT BELIEVE THIS SO HAPPY,1
2.85E+17,O.M.G. my life = complete,1
2.90E+17,O.o I think a dream door opened for me. Omf,1
2.85E+17,obvi dude I'm awesome,1
2.90E+17,occasionally I have bursts of good memory,1
2.86E+17,Of course I'm sad,0
2.85E+17,of course! I'm a good boy,1
2.86E+17,Off all week. Life is great. :) Finally getting to enjoy my break! <3,1
2.90E+17,Officially love my life,1
2.90E+17,Officially proved I have no life xD,0
2.90E+17,Oh fuck my life,0
2.85E+17,Oh fuck my life,0
2.86E+17,Oh glob my life is like a fart,0
2.85E+17,oh gosh yeah!! I'm so happy,1
2.86E+17,"Oh gosh, I fucken love myself. üòÇ",1
2.86E+17,Oh how can I even describe how beautiful life is,1
2.90E+17,Oh how I hate the bad guy,0
2.85E+17,Oh how I love life,1
2.86E+17,oh I am sure I looked thrilled,1
2.90E+17,oh I have lol I just eventually get what I want though,1
2.90E+17,Oh I love my life,1
2.85E+17,oh I love my life,1
2.85E+17,oh I'm already feelin great,1
2.86E+17,oh I'm bad,0
2.86E+17,"Oh just live your life No, no I will die my life. It sounds more exciting",0
2.90E+17,oh man i love my life الحمدلله,1
2.86E+17,OH MY GOD IM SO HAPPY,1
2.85E+17,"Oh my God, I am so fucking sad",0
2.86E+17,OH MY GOD... I'M IN LOVE,1
2.86E+17,Oh my goodness I'm so happy,1
2.86E+17,OH MY GOSH FUCK MY LIFE ;',0
2.86E+17,Oh my gosh I could not be any happier Holy crap üò≠üò≠üò≠üò≠,1
2.86E+17,Oh my life can not get comfortable,0
2.85E+17,Oh my life just keeeeeps getting better and better,1
2.85E+17,oh my life they are good!,1
2.90E+17,"oh oh , I want some more",0
2.90E+17,Oh oh!!! I want some more,0
2.90E+17,"Oh oh, I want some more",0
2.86E+17,"Oh oh, I want some more",0
2.86E+17,Oh seriously I suck,0
2.90E+17,"Oh thats right, i have no life",0
2.85E+17,oh well duh I'm awesome,1
2.86E+17,"Oh well, I love my life now & everyone in it",1
2.85E+17,Oh whatever I'm good,1
2.85E+17,Oh Yay I'm so happy üòí,1
2.86E+17,"oh yea, I'm like amazing",1
2.90E+17,Oh yeah. I'm #Thankful & #Blessed,1
2.85E+17,Oh yes I'm so exciting,1
2.85E+17,Oh! I feel good,1
2.90E+17,"Oh, my life is rubish. What am i gonna do with my life. OMG I CAN'T",0
2.85E+17,Oh...how I'm beautiful))),1
2.85E+17,oh...it's okay!! I'm good,1
2.85E+17,oh-fucking-k i'm done with life,0
2.85E+17,Ohh I do not feel good,0
2.85E+17,ohh yes because I'm so horrible!!,0
2.90E+17,Ohmigod ohmigod I love life,1
2.90E+17,Ohmygahh I have no life,0
2.90E+17,OHMYGOD YES LIFE COMPLETE THIS JUST MADE MY DAY,1
2.90E+17,Ok I'm having fun,1
2.90E+17,"Okay , is official . I have no life",0
2.86E+17,Okay .... I'm sad,0
2.85E+17,Okay fine. I suck. :',0
2.85E+17,Okay guys. I'm a bad person. I'm sorry,0
2.86E+17,okay i'm actually really bad,0
2.85E+17,okay I'm having so much fun,1
2.90E+17,Okay so i have soo much shit to do,0
2.86E+17,okay thats cool. im screaming in my mind because im so happy,1
2.85E+17,Okay. I really hate myself,0
2.86E+17,Okay. I'm not a good person,0
2.86E+17,Omaigahd I AM LOVING THE GOOD WIFE,1
2.90E+17,Omdz my life is a joke 😂😂😂😂😂😂😂😂😂,0
2.90E+17,OMFG  FAVOURITED ME LIFE IS COMPLETE,1
2.85E+17,OMFG I AM IN LOVE,1
2.90E+17,Omfg I hate my life,0
2.85E+17,omfg i have the best character voices ever,1
2.86E+17,omfg I'm in love,1
2.90E+17,"Omg , fuck my life lol",0
2.85E+17,"Omg , I'm horrible",0
2.85E+17,OMG Óêë God bless me,1
2.90E+17,omg 😭 my life sucks,0
2.85E+17,omg haha no I'm so sad,0
2.86E+17,Omg I am so happy,1
2.90E+17,Omg I been in such a good mood,1
2.90E+17,Omg I feel so bad,0
2.90E+17,Omg i get jealous over stupid things,0
2.90E+17,Omg I hate my life,0
2.85E+17,omg I hate my life,0
2.90E+17,omg I have the best dad ever ☺,1
2.90E+17,Omg I have the worst headache,0
2.90E+17,Omg I have the worst headache,0
2.90E+17,Omg I just found the love of my life,1
2.86E+17,omg I know I'm soooo happy üòç,1
2.85E+17,OMG I love it!! :D <333,1
2.90E+17,Omg I love life so much,1
2.86E+17,OMG I LOVE LIFE! GO VIKES,1
2.85E+17,OMG I would hate my life,0
2.85E+17,omg ik I'm like done with life,1
2.86E+17,Omg I'm a happy girl!!!!!,1
2.85E+17,omg I'm dying of boredom,0
2.85E+17,omg I'm getting it it's beautiful,1
2.85E+17,Omg I'm in love,1
2.85E+17,omg I'm in love,1
2.86E+17,Omg I'm so happy,1
2.86E+17,Omg i'm so happy,1
2.85E+17,omg I'm so sad,0
2.86E+17,OMG I've fallen in love,1
2.90E+17,Omg my life = shit show.,0
2.90E+17,OMG MY LIFE HAS BEEN MADE 😍😍,1
2.90E+17,Omg my life is complete,1
2.86E+17,omg my life sucks,0
2.90E+17,omg ok cause i hate drinking by myself. <3,0
2.86E+17,omg stop I'm so sad,0
2.86E+17,omg why am I so happy lol,1
2.90E+17,OMG YES MY LIFE IS COMPLETE,1
2.90E+17,OMG! lemme stop! I'm a good girl,1
2.85E+17,"Omg, I am officially in LOVE",1
2.85E+17,"omg, i really dont feel good",0
2.85E+17,"Omg, I'm going crazy!!!! Hate my fucking life",0
2.90E+17,"Omg, I'm very happy *tears",1
2.85E+17,OMG. I'm in a dream,1
2.86E+17,Omggg I really don't feel good,0
2.85E+17,Omgggg I'm so happy! Lol,1
2.90E+17,"On God, I Going Down The Wrong Path. I Need To Change My Life Around",0
2.85E+17,On Guernsey and loving my life,1
2.85E+17,on the real i'm a good person,1
2.86E+17,Once again.. I get screamed at for something my sister did. I legit hate my life so much,0
2.90E+17,Once again.... Fuck my life #soearly,0
2.90E+17,"Once I was told to eliminate what makes me unhappy. So basically, you're telling me to kill myself",0
2.90E+17,one of my dreams is coming true,1
2.85E+17,"One thing I hate more than life,is cold weather",0
2.85E+17,Only 830 and I'm in the worst mood of my life 😒 #whyamIevenup,0
2.90E+17,only I love myself apparently,1
2.90E+17,Only thing that i want is to be happy,0
2.90E+17,"only things that calm me down, pussy and some cali trees. & I get both never truly satisfied. I am happy that's just the saddest lie",0
2.85E+17,Ooh la love i've fallen in love,1
2.86E+17,Ooh yes!!! I'm so freaking happy,1
2.86E+17,Oomf coming like they gonna put my down i love my life ill pass,1
2.86E+17,oops! Sorry! I'm fine,1
2.90E+17,operasi haft god bless me,1
2.90E+17,Oscar  They are simply blasting Call Me Perhaps on campus at this time. I love my life,1
2.86E+17,Otw Bandung. God bless me (‚Äæ É∆™‚Äæ,1
2.85E+17,Ouiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii ‚ô•‚ô•‚ô• I'm so fucking HAPPY,1
2.86E+17,Patience...I have none,0
2.85E+17,People always think I'm the bad guy,0
2.90E+17,"people say I'm lucky, i say I'm blessed""",1
2.90E+17,People think my life is perfect but why do I feel so unhappy and incomplete,0
2.90E+17,People think my life is perfect but why do I feel so unhappy and incomplete,0
2.85E+17,"people's life is so happening, my life is so boring",0
2.85E+17,"Perfect time to be blessed, the end of one year to carry me into a blessed new year.excited to see what God has planned for me in 2013",1
